_id,invoice_id,invoice_number,customer_id,employee_id,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[0].product_id,items[1].product_id,items[2].product_id,items[3].product_id,items[4].product_id,items[0].qty,items[1].qty,items[2].qty,items[3].qty,items[4].qty,items[0].total,items[1].total,items[2].total,items[3].total,items[4].total,discount,net,created_at
69c90a06c97dfe514445983d,INV7016,INV4328330382,c325,emp84,TP-Link Level Tool 8540,Black & Decker Slippers 9864,,,,42388,6056,,,,P397,P74,,,,2,5,,,,84776,30280,,,,9,106396.48,2025-06-08
69c90a06c97dfe514445983e,INV7017,INV5045132177,c230,emp9,Hitachi Scanner 3578,Usha Cap 9636,Prestige Torch 4409,Bosch Foundation 9825,,45299,37244,36731,40565,,P14,P81,P167,P306,,1,2,5,4,,45299,74488,183655,162260,,7,447019.02,2025-10-15
69c90a06c97dfe514445983f,INV7018,INV4600686717,c429,emp27,Usha Chalk 8319,Xiaomi Curtains 9647,Prestige Car Cover 9341,Logitech Dining Table 7588,Black & Decker Knife 6819,43585,8272,7556,41423,41318,P324,P54,P358,P261,P338,1,4,3,4,1,43585,33088,22668,165692,41318,6,286873.24,2026-02-03
69c90a06c97dfe5144459840,INV7019,INV9352487254,c255,emp82,Havells Chair 7539,Kent Pesticide 3310,Panasonic Pillow 2517,,,37984,27410,38385,,,P262,P379,P58,,,1,2,3,,,37984,54820,115155,,,4,203968.18,2026-01-30
69c90a06c97dfe5144459841,INV7020,INV7500007552,c461,emp25,Bajaj Smart Lock 8349,Usha Cap 9636,Xiaomi Glue 1797,,,8375,35698,22230,,,P52,P81,P320,,,4,5,3,,,33500,178490,66690,,,1,258621.6,2025-09-19
69c90a06c97dfe5144459842,INV7021,INV5885140138,c20,emp90,Bajaj Oven 7483,Logitech Toothpaste 7967,Philips Doormat 5512,,,13919,20658,25846,,,P16,P497,P469,,,1,2,4,,,13919,41316,103384,,,6,154138.81,2026-02-12
69c90a06c97dfe5144459843,INV7022,INV1873330187,c250,emp96,Boat Rockerz 450 Gen 10,TP-Link Fork 8308,LG OLED C3,,,9296,18693,23958,,,P210,P337,P5,,,4,2,1,,,37184,37386,23958,,,10,92248.52,2025-06-20
69c90a06c97dfe5144459844,INV7023,INV6214658060,c413,emp31,Kent Pesticide 3310,D-Link Sprayer 2085,D-Link Mixer Grinder 119,,,41108,43045,13882,,,P379,P386,P18,,,3,4,3,,,123324,172180,41646,,,9,315022.72000000003,2025-12-22
69c90a06c97dfe5144459845,INV7024,INV8952340985,c168,emp43,Logitech Gas Stove 2816,Logitech File Folder 5691,Corsair Bookshelf 1822,,,20926,8143,22537,,,P142,P118,P464,,,1,4,3,,,20926,32572,67611,,,8,116873.63,2026-02-07
69c90a06c97dfe5144459846,INV7025,INV3091005073,c475,emp83,Sharp Shorts 5577,Philips Shoes 233,Usha Air Cooler 5555,Panasonic Charger 8522,,25185,35389,40217,42602,,P480,P472,P206,P39,,2,4,2,3,,50370,141556,80434,127806,,8,376380.4,2025-04-21
69c90a06c97dfe5144459847,INV7026,INV3841363787,c257,emp46,Kent Geyser 1222,Bajaj LED Bulb 5384,Sennheiser HD 450BT,Bajaj Vacuum Cleaner 4576,,4533,13364,30850,32496,,P420,P44,P10,P24,,3,1,1,3,,13599,13364,30850,97488,,4,140881.24,2025-05-17
69c90a06c97dfe5144459848,INV7027,INV9785402703,c24,emp27,Eureka Forbes Water Purifier 4825,Bajaj Bottle 4227,TP-Link Doorbell 2817,Prestige Eraser 8786,,209,16344,40751,11047,,P19,P331,P53,P114,,1,3,5,2,,209,49032,203755,22094,,5,251806.39,2025-06-17
69c90a06c97dfe5144459849,INV7028,INV4194412034,c437,emp92,Eureka Forbes Sofa 8100,Bajaj Smart Lock 8349,D-Link Calculator 4565,Xiaomi Eyeliner 9519,Prestige Calendar 7756,3647,9419,21223,10727,3033,P255,P52,P121,P307,P130,2,1,4,1,4,7294,9419,84892,10727,12132,6,117707.33000000002,2025-02-06
69c90a06c97dfe514445984a,INV7029,INV7735590806,c382,emp46,LG Dual Inverter Gen 3,Havells Measuring Tape 751,Razer Toothpaste 6851,Kent Face Wash 5797,Samsung QLED 4K Gen 2,25228,5043,20630,43906,45101,P204,P196,P297,P94,P205,2,2,3,1,5,50456,10086,61890,43906,225505,4,365306.12,2025-11-02
69c90a06c97dfe514445984b,INV7030,INV4733075942,c476,emp56,Logitech Battery 3369,Panasonic Bag 8276,Usha Emergency Light 9314,Bosch Torch 401,,28383,22956,40369,36882,,P242,P283,P49,P367,,2,3,1,1,,56766,68868,40369,36882,,7,188360.87,2025-06-14
69c90a06c97dfe514445984c,INV7031,INV5763863612,c406,emp98,Prestige Heater 9554,Kent Soap 134,Panasonic Wrench 2862,D-Link Mixer Grinder 119,,28297,11911,17167,6805,,P22,P493,P393,P18,,4,2,3,4,,113188,23822,51501,27220,,7,207858.98,2025-04-18
69c90a06c97dfe514445984d,INV7032,INV8321445455,c296,emp39,Black & Decker Gaming Console 8541,Razer Measuring Tape 8125,Prestige Spoon 6250,,,6792,1930,25728,,,P431,P396,P336,,,5,5,3,,,33960,9650,77184,,,3,116016.20000000001,2025-04-21
69c90a06c97dfe514445984e,INV7033,INV7529660500,c470,emp63,Bajaj Sofa 7081,Havells Saw 465,,,,6698,45380,,,,P455,P392,,,,5,4,,,,33490,181520,,,,3,206409.6,2026-02-15
69c90a06c97dfe514445984f,INV7034,INV6559193047,c342,emp42,Eureka Forbes Hat 2326,Sharp Car 3578,TP-Link Jack 4663,Bosch Series 6 Gen 2,,27264,17579,3718,33174,,P282,P153,P165,P202,,5,1,4,3,,136320,17579,14872,99522,,7,247808.37999999998,2026-02-16
69c90a06c97dfe5144459850,INV7035,INV8368107831,c424,emp44,Havells Pen 2561,Prestige Tube Light 7660,Kent Speaker 2323,,,16270,17026,33582,,,P112,P45,P228,,,5,4,3,,,81350,68104,100746,,,3,231617.03999999998,2025-05-09
69c90a06c97dfe5144459851,INV7036,INV4166744597,c395,emp100,Usha Router 7381,Prestige Power Bank 4195,Logitech Scooter 9995,Boat Wave Sigma,,10475,35109,34228,11846,,P426,P38,P152,P11,,4,1,3,2,,41900,35109,102684,23692,,5,192829.65000000002,2025-06-19
69c90a06c97dfe5144459852,INV7037,INV5088297781,c460,emp72,D-Link Calculator 4565,Bajaj Plate 5355,,,,5313,47287,,,,P121,P334,,,,2,4,,,,10626,189148,,,,5,179902.86000000002,2025-07-13
69c90a06c97dfe5144459853,INV7038,INV4484794281,c492,emp82,Usha Whiteboard 2264,Xiaomi Glue 1797,Hitachi Charger 6798,Havells Water Purifier 9843,Xiaomi Eyeliner 2128,13136,45617,37062,10707,41455,P122,P320,P239,P419,P107,5,5,1,3,3,65680,228085,37062,32121,124365,6,473231.91000000003,2025-04-06
69c90a06c97dfe5144459854,INV7039,INV8282490493,c10,emp59,Sharp Pillow 7149,Hitachi Mattress 9919,D-Link Shoes 4622,D-Link Gaming Console 6255,,19373,24490,19508,37684,,P458,P457,P272,P31,,2,3,3,2,,38746,73470,58524,75368,,3,226104.24,2025-08-10
69c90a06c97dfe5144459855,INV7040,INV2012268397,c58,emp53,Corsair Inverter 4653,D-Link Sprayer 2085,Panasonic Shoes 1537,,,20082,24300,12240,,,P41,P386,P72,,,5,5,5,,,100410,121500,61200,,,2,268963.5,2025-10-30
69c90a06c97dfe5144459856,INV7041,INV8388638039,c342,emp12,TP-Link Curtains 2625,Stanley Sandals 7987,,,,7436,48514,,,,P454,P273,,,,5,4,,,,37180,194056,,,,7,223927.12,2025-12-18
69c90a06c97dfe5144459857,INV7042,INV8163538973,c17,emp8,D-Link Gaming Console 6255,Black & Decker Cooker 3876,Usha Pan 3182,Prestige Chair 8397,,43964,11048,13485,49204,,P31,P141,P339,P62,,3,1,5,3,,131892,11048,67425,147612,,8,349091.97,2025-03-04
69c90a06c97dfe5144459858,INV7043,INV4937309999,c279,emp41,iPad Pro 11 inch Gen 3,Eureka Forbes Hat 2326,Corsair Safety Gloves 3922,Xiaomi Knife 8326,,32995,7254,26959,17698,,P409,P282,P198,P138,,3,4,4,1,,98985,29016,107836,17698,,7,243191.87,2025-05-09
69c90a06c97dfe5144459859,INV7044,INV6648622770,c150,emp71,Bajaj SSD 1336,Bajaj Pencil 8990,,,,4352,37401,,,,P36,P313,,,,3,1,,,,13056,37401,,,,6,47916.479999999996,2026-01-22
69c90a06c97dfe514445985a,INV7045,INV9452586371,c478,emp68,Philips Car Charger 7499,Xiaomi Helmet 9222,Usha Razor 4068,Usha Scanner 4089,,21368,20236,41078,15104,,P357,P354,P99,P214,,4,5,5,5,,85472,101180,205390,75520,,1,437644.69999999995,2025-02-27
69c90a06c97dfe514445985b,INV7046,INV2379782916,c224,emp42,Panasonic Backpack 4440,Stanley Rope 5988,Logitech Pan 1171,,,18178,40402,43298,,,P484,P168,P139,,,1,5,4,,,18178,202010,173192,,,6,363854.32,2025-12-15
69c90a06c97dfe514445985c,INV7047,INV5231811894,c352,emp34,Philips Shoes 233,D-Link Bowl 8942,Black & Decker Knife 6819,Sharp Sandals 2609,,46262,16473,8543,444,,P472,P335,P338,P73,,3,2,1,4,,138786,32946,8543,1776,,3,177461.60000000003,2025-06-20
69c90a06c97dfe514445985d,INV7048,INV4755970776,c221,emp25,Kent Kettle 589,Black & Decker Gaming Console 8541,,,,41579,27469,,,,P340,P431,,,,3,2,,,,124737,54938,,,,1,176081.5,2025-03-19
69c90a06c97dfe514445985e,INV7049,INV5719255356,c208,emp28,TP-Link Razor 7986,Kent Soap 134,Bajaj SSD 1336,Havells Suitcase 3354,Sennheiser HD 450BT,20650,10481,46991,12892,7517,P499,P493,P36,P85,P10,4,3,5,2,3,82600,31443,234955,25784,22551,1,392275.83,2025-06-09
69c90a06c97dfe514445985f,INV7050,INV1508412667,c233,emp1,Bosch Series 6 Gen 2,Panasonic Wrench 2862,Bosch Projector 1079,Razer Dressing Table 4838,,16024,2407,38688,14874,,P202,P393,P30,P466,,3,4,3,4,,48072,9628,116064,59496,,6,222583.72,2025-01-25
69c90a06c97dfe5144459860,INV7051,INV7601362439,c292,emp48,TP-Link Fork 7887,Stanley Projector 6466,Hitachi Charger 6798,Logitech Hair Straightener 3700,,31793,33282,27336,20343,,P137,P230,P239,P102,,2,4,1,5,,63586,133128,27336,101715,,3,306317.37,2025-08-17
69c90a06c97dfe5144459861,INV7052,INV2827646646,c428,emp56,Razer Wardrobe 1038,Logitech Mattress 3566,Razer Toothpaste 1835,,,9696,45135,6670,,,P60,P57,P97,,,2,2,4,,,19392,90270,26680,,,3,130786.02,2025-09-19
69c90a06c97dfe5144459862,INV7053,INV4909134584,c31,emp56,Havells Suitcase 3354,Black & Decker Doorbell 6137,,,,10468,8172,,,,P85,P253,,,,5,5,,,,52340,40860,,,,7,91336,2025-02-15
69c90a06c97dfe5144459863,INV7054,INV3868092074,c411,emp62,Razer Blender 3997,Havells Battery 2449,Philips Shirt 6467,,,33288,31025,31450,,,P207,P42,P276,,,5,4,1,,,166440,124100,31450,,,8,305902.7,2025-12-20
69c90a06c97dfe5144459864,INV7055,INV1210246365,c485,emp64,Stanley Sandals 7987,Havells Water Purifier 9843,Stanley Drill Machine 7805,,,30798,31515,41484,,,P273,P419,P391,,,1,2,5,,,30798,63030,207420,,,1,282681.83999999997,2026-01-16
69c90a06c97dfe5144459865,INV7056,INV1249371911,c131,emp33,Sharp Pillow 7149,Xiaomi Fan 1988,,,,21291,22484,,,,P458,P421,,,,1,3,,,,21291,67452,,,,6,85193.28,2025-11-16
69c90a06c97dfe5144459866,INV7057,INV8499207068,c145,emp43,Usha Smart Lock 826,Havells Mixer Grinder 9465,Kent Shorts 8690,,,28339,40720,5714,,,P452,P218,P80,,,4,4,2,,,113356,162880,11428,,,2,260831.12,2025-11-12
69c90a06c97dfe5144459867,INV7058,INV1041763055,c435,emp62,Samsung QLED 4K Gen 2,Black & Decker Lunch Box 8944,Prestige T-Shirt 6849,,,36562,37628,14705,,,P205,P332,P275,,,5,1,1,,,182810,37628,14705,,,8,231827.09,2025-06-28
69c90a06c97dfe5144459868,INV7059,INV3963378695,c108,emp7,Philips Keyboard 3919,Prestige Suitcase 2672,Usha Glue 1186,,,48150,41962,20781,,,P432,P485,P120,,,1,4,3,,,48150,167848,62343,,,4,253056.33000000002,2025-07-17
69c90a06c97dfe5144459869,INV7060,INV5245946541,c305,emp72,Black & Decker Door Lock 3931,Corsair Safety Gloves 3922,TP-Link Fork 8308,Usha Makeup Kit 2399,,37856,27684,40896,12942,,P251,P198,P337,P303,,5,4,5,2,,189280,110736,204480,25884,,8,502818.12000000005,2025-08-26
69c90a06c97dfe514445986a,INV7061,INV9631834793,c140,emp41,Prestige Calendar 7756,Xiaomi Garden Hose 4830,Logitech File Folder 5691,Philips Detergent 395,Bosch Dining Table 9267,25451,36989,38786,29888,30216,P130,P180,P118,P174,P461,4,2,5,4,1,101804,73978,193930,119552,30216,10,497933.12,2025-03-25
69c90a06c97dfe514445986b,INV7062,INV8587761710,c13,emp54,Xiaomi Eyeliner 2128,Kent Soap 5197,Philips Wall Light 2310,,,1238,16621,30070,,,P107,P93,P447,,,2,5,1,,,2476,83105,30070,,,3,111134.04,2025-09-14
69c90a06c97dfe514445986c,INV7063,INV9598591505,c159,emp4,Stanley Drill Machine 7805,Eureka Forbes Bag 467,Redmi 10 Prime Gen 10,Bosch Projector 1079,,699,16408,47867,30486,,P391,P483,P401,P30,,3,4,2,1,,2097,65632,95734,30486,,3,183408.38,2026-02-24
69c90a06c97dfe514445986d,INV7064,INV6649819531,c29,emp18,Bajaj Hair Dryer 1490,Philips Lipstick 4643,Bajaj Plate 5355,Sharp Backpack 9649,,2935,3240,41559,34171,,P101,P304,P334,P284,,1,4,2,5,,2935,12960,83118,170855,,8,262532.24,2025-12-15
69c90a06c97dfe514445986e,INV7065,INV8264777008,c157,emp88,Panasonic Toothbrush 8080,Prestige Diary 3898,Bajaj Mouse 8421,Usha Whiteboard 2264,Usha Router 7381,48273,36815,28504,12205,40436,P498,P328,P233,P122,P426,3,4,1,1,2,144819,147260,28504,12205,80872,10,397483.58999999997,2025-09-08
69c90a06c97dfe514445986f,INV7066,INV8208631360,c337,emp67,Xiaomi CCTV Camera 376,Xiaomi Lotion 3276,Sharp Rope 4578,,,20181,11277,16276,,,P450,P496,P368,,,2,2,4,,,40362,22554,65104,,,9,118446.95999999999,2026-01-03
69c90a06c97dfe5144459870,INV7067,INV6197594597,c468,emp7,TP-Link Curtains 2625,Sharp Projector 1213,Eureka Forbes Trimmer 5893,Eureka Forbes Soundbar 702,,1584,13645,37958,16175,,P454,P430,P500,P229,,4,5,1,4,,6336,68225,37958,64700,,6,162977.26,2025-06-18
69c90a06c97dfe5144459871,INV7068,INV2419316004,c88,emp29,Prestige Mask 6910,Corsair Brake Oil 7332,Usha Clock 829,,,16038,48596,45569,,,P400,P162,P470,,,3,5,4,,,48114,242980,182276,,,5,442512.26,2025-11-02
69c90a06c97dfe5144459872,INV7069,INV2220845790,c225,emp73,Usha Monitor 5734,Black & Decker Hair Dryer 2675,HP LaserJet Pro Gen 3,Razer Mirror 3969,,31957,15655,5123,41733,,P34,P301,P213,P67,,1,5,3,5,,31957,78275,15369,208665,,1,313047.64,2026-01-24
69c90a06c97dfe5144459873,INV7070,INV3467117201,c84,emp56,Prestige Duster 9712,GoPro Hero 12 Black Gen 10,TP-Link Deodorant 1697,,,25967,3966,19770,,,P125,P212,P290,,,4,5,1,,,103868,19830,19770,,,7,137729.28,2026-01-20
69c90a06c97dfe5144459874,INV7071,INV6977838062,c279,emp100,Hitachi Bucket 3775,D-Link Shoes 4622,TP-Link Razor 560,,,7774,48350,41110,,,P369,P272,P299,,,4,2,1,,,31096,96700,41110,,,9,160671.52,2025-12-10
69c90a06c97dfe5144459875,INV7072,INV9348904881,c472,emp99,Sharp Hair Straightener 203,Razer Blender 3997,Bajaj Engine Oil 5668,Black & Decker Sunglasses 7941,,11557,727,36129,31535,,P302,P207,P161,P88,,4,3,4,5,,46228,2181,144516,157675,,2,334102.26,2025-07-23
69c90a06c97dfe5144459876,INV7073,INV2424452016,c492,emp69,Sharp Bookshelf 7129,Black & Decker Toaster 6134,Eureka Forbes Towel 8633,Bosch Car Battery 8704,,20174,36022,44819,26539,,P64,P17,P110,P356,,5,1,3,2,,100870,36022,134457,53078,,7,309443.41,2025-03-07
69c90a06c97dfe5144459877,INV7074,INV4124511134,c272,emp65,Panasonic Thermos 6146,Black & Decker Shirt 7450,Panasonic Charger 8522,Eureka Forbes Hat 2326,Bosch T-Shirt 7139,15358,6682,46253,31875,35692,P333,P476,P39,P282,P475,3,4,2,4,5,46074,26728,92506,127500,178460,1,448215.62,2025-07-27
69c90a06c97dfe5144459878,INV7075,INV6284115421,c76,emp44,Black & Decker Keyboard 9515,Bosch Clock 159,,,,46540,1175,,,,P32,P270,,,,1,3,,,,46540,3525,,,,5,49247.1,2025-12-12
69c90a06c97dfe5144459879,INV7076,INV5844378538,c328,emp8,TP-Link Iron 8626,Sharp Pillow 7149,Logitech Backpack 8938,,,49926,5607,26069,,,P423,P458,P84,,,1,2,1,,,49926,11214,26069,,,9,84079.18,2025-11-15
69c90a06c97dfe514445987a,INV7077,INV6253995789,c341,emp32,Bajaj Vacuum Cleaner 4576,Bajaj Bottle 4227,Samsung QLED 4K Gen 2,,,11166,24456,11384,,,P24,P331,P205,,,4,2,4,,,44664,48912,45536,,,9,132267.52,2025-12-19
69c90a06c97dfe514445987b,INV7078,INV1665962879,c320,emp100,Bajaj LED Bulb 5384,Samsung S24 Ultra,,,,27179,43759,,,,P44,P1,,,,5,2,,,,135895,87518,,,,6,204572.41999999998,2025-05-21
69c90a06c97dfe514445987c,INV7079,INV3987695462,c329,emp88,GoPro Hero 12 Black Gen 10,Usha Air Cooler 7906,Xiaomi Notebook 7768,,,38339,48932,19542,,,P212,P6,P311,,,1,1,1,,,38339,48932,19542,,,3,101594.71999999999,2025-08-27
69c90a06c97dfe514445987d,INV7080,INV2091629843,c422,emp97,Prestige Calendar 7756,Bosch Pen 3126,Bajaj Plate 5355,Bosch Chalk 5101,,18825,40446,30328,47947,,P130,P312,P334,P124,,3,5,1,3,,56475,202230,30328,143841,,10,415816.98,2025-08-30
69c90a06c97dfe514445987e,INV7081,INV4763883728,c323,emp37,Corsair Rake 1709,Philips Cream 5033,Corsair Carpet 9269,Prestige Heater 9554,,27193,15955,14608,38705,,P385,P295,P468,P22,,5,1,3,3,,135965,15955,43824,116115,,3,304704.93,2025-01-23
69c90a06c97dfe514445987f,INV7082,INV3782100917,c335,emp23,iPad Pro 11 inch Gen 3,Logitech Trimmer 4472,D-Link Lipstick 7306,Usha Dining Table 3565,TP-Link Thermos 8277,45267,44236,2926,9155,33742,P409,P300,P104,P61,P133,1,1,2,2,2,45267,44236,5852,18310,67484,1,175383.05000000002,2025-05-23
69c90a06c97dfe5144459880,INV7083,INV9207818566,c201,emp68,Bosch Pesticide 243,Usha Razor 4068,Xiaomi Glue 1797,Havells Tube Light 7338,Sharp Hair Straightener 203,46086,21984,4771,38469,575,P179,P99,P320,P445,P302,4,4,3,4,3,184344,87936,14313,153876,1725,9,427791.03,2025-06-23
69c90a06c97dfe5144459881,INV7084,INV7916300192,c78,emp88,Black & Decker Keyboard 9515,Usha Seeds 5843,Brother DCP-L2520D,,,17644,10144,30244,,,P32,P182,P13,,,5,1,4,,,88220,10144,120976,,,3,209987.56,2025-10-15
69c90a06c97dfe5144459882,INV7085,INV7298680812,c267,emp72,Eureka Forbes Iron 5584,Sennheiser HD 450BT,Razer Saw 3643,Havells Blackboard 5501,Xiaomi CCTV Camera 2036,42307,35897,41430,10595,6845,P23,P10,P192,P323,P250,5,2,5,5,4,211535,71794,207150,52975,27380,2,531517.34,2025-11-30
69c90a06c97dfe5144459883,INV7086,INV8132383345,c287,emp51,Black & Decker Extension Board 275,TP-Link Level Tool 8540,,,,21797,23978,,,,P440,P397,,,,5,4,,,,108985,95912,,,,8,201888.90999999997,2025-05-26
69c90a06c97dfe5144459884,INV7087,INV5764790475,c494,emp72,Sharp Hair Straightener 203,Bosch Series 6,Bosch Torch 401,Bosch Monitor 2848,,6579,23615,27041,36518,,P302,P2,P367,P234,,3,3,1,1,,19737,70845,27041,36518,,7,150114.61000000002,2025-02-12
69c90a06c97dfe5144459885,INV7088,INV2202402534,c123,emp52,Dell Vostro 3510 Gen 2,Logitech Mattress 3566,,,,44489,1586,,,,P208,P57,,,,4,3,,,,177956,4758,,,,10,164537.75999999998,2025-04-02
69c90a06c97dfe5144459886,INV7089,INV5935217481,c171,emp94,Black & Decker Solar Panel 9210,Stanley Door Lock 383,,,,15341,40452,,,,P243,P51,,,,3,3,,,,46023,121356,,,,4,153862.71,2025-12-17
69c90a06c97dfe5144459887,INV7090,INV7324165968,c257,emp41,Sharp Backpack 9649,Hitachi Planner 8960,Prestige Duster 9712,Stanley Study Table 6573,,21968,20041,29370,20853,,P284,P129,P125,P63,,3,3,1,2,,65904,60123,29370,41706,,9,186057.48,2025-04-30
69c90a06c97dfe5144459888,INV7091,INV8576471541,c251,emp73,Hitachi Coffee Maker 7982,Usha Water Bottle 6176,,,,8010,19832,,,,P147,P145,,,,3,5,,,,24030,99160,,,,10,117000.09999999999,2025-03-28
69c90a06c97dfe5144459889,INV7092,INV2647330189,c113,emp11,Panasonic Glass Cleaner 5654,TP-Link Shampoo 3269,,,,39095,34098,,,,P176,P491,,,,3,2,,,,117285,68196,,,,2,172797.15,2025-10-15
69c90a06c97dfe514445988a,INV7093,INV9272136958,c20,emp74,Bosch Series 6,Kent Pesticide 3310,,,,27858,46583,,,,P2,P379,,,,2,2,,,,55716,93166,,,,5,139949.08,2025-09-16
69c90a06c97dfe514445988b,INV7094,INV7334147371,c76,emp79,Sharp Envelope 325,D-Link Bowl 8942,Hitachi Insect Killer 514,,,3324,44131,49335,,,P327,P335,P178,,,4,1,2,,,13296,44131,98670,,,7,149392.59,2025-11-18
69c90a06c97dfe514445988c,INV7095,INV7973262929,c492,emp2,Razer Blush 2908,Eureka Forbes Tea Maker 8780,Prestige Blackboard 3223,Bajaj Extension Board 4755,Sharp Cap 4700,30668,3206,27747,30099,1721,P108,P348,P123,P40,P281,1,5,4,5,4,30668,16030,110988,150495,6884,3,289981.86000000004,2025-12-08
69c90a06c97dfe514445988d,INV7096,INV1185205909,c309,emp54,Razer Toothpaste 6851,Sharp Cap 4700,Usha Vacuum Cleaner 628,Bosch Deodorant 3292,Usha Whiteboard 2264,10266,34342,33084,19811,28863,P297,P281,P424,P90,P122,1,2,1,1,1,10266,68684,33084,19811,28863,7,151819.78,2025-03-28
69c90a06c97dfe514445988e,INV7097,INV8591957235,c77,emp4,Apple MacBook Air M2,Logitech Hard Drive 6313,Razer Blush 2908,Panasonic Pliers 6678,Razer Extension Board 1305,26528,33733,49719,19655,16375,P8,P235,P108,P194,P240,5,5,4,2,2,132640,168665,198876,39310,32750,2,548887.38,2026-02-08
69c90a06c97dfe514445988f,INV7098,INV6803951911,c454,emp50,Kent Face Wash 5797,Usha Pan 3182,Panasonic Charger 8522,,,42344,32712,21075,,,P94,P339,P39,,,2,2,3,,,84688,65424,63225,,,3,208020.38999999998,2025-02-13
69c90a06c97dfe5144459890,INV7099,INV5834742526,c311,emp44,Prestige Belt 8553,Black & Decker Chimney 6183,,,,27583,25308,,,,P287,P144,,,,5,5,,,,137915,126540,,,,8,244336.5,2025-01-11
69c90a06c97dfe5144459891,INV7100,INV7092540128,c3,emp80,Havells Saw 465,Bajaj Wall Light 5619,Dell Vostro 3510 Gen 2,Eureka Forbes Calendar 3947,,15703,16875,20593,17666,,P392,P47,P208,P330,,2,4,4,1,,31406,67500,82372,17666,,3,182264.34,2026-02-28
69c90a06c97dfe5144459892,INV7101,INV3446197096,c430,emp7,TP-Link Charger 9017,iPad Pro 11 inch Gen 3,,,,8840,21440,,,,P439,P409,,,,2,5,,,,17680,107200,,,,9,116127.2,2025-12-24
69c90a06c97dfe5144459893,INV7102,INV2914785001,c423,emp70,Boat Rockerz 450 Gen 10,Prestige Chair 8397,Xiaomi CCTV Camera 2036,Logitech Belt 4051,Hitachi Coffee Maker 7982,6125,46121,41227,20473,10855,P210,P62,P250,P487,P147,3,2,5,4,3,18375,92242,206135,81892,32565,2,402294.20999999996,2025-07-27
69c90a06c97dfe5144459894,INV7103,INV8210989725,c137,emp90,Black & Decker Brake Oil 8706,Philips Stapler 4584,Philips Keyboard 1353,,,39826,45810,22972,,,P362,P319,P232,,,1,3,3,,,39826,137430,68916,,,9,240233.3,2025-08-11
69c90a06c97dfe5144459895,INV7104,INV2067517236,c303,emp85,TP-Link SSD 3062,Prestige Towel 4339,Bajaj Fan 1891,,,19999,13667,12910,,,P436,P310,P21,,,4,2,2,,,79996,27334,25820,,,4,125206.42,2026-01-13
69c90a06c97dfe5144459896,INV7105,INV3957202079,c131,emp58,Bajaj Extension Board 4755,Kent Face Wash 5797,,,,30573,44012,,,,P40,P94,,,,1,4,,,,30573,176048,,,,6,189785.59,2025-05-19
69c90a06c97dfe5144459897,INV7106,INV5932017888,c239,emp37,Bajaj Power Bank 5342,Black & Decker Cooker 3876,Philips Microwave 4576,Xiaomi Garden Hose 4830,,7824,1913,40710,46524,,P238,P141,P215,P180,,3,2,5,1,,23472,3826,203550,46524,,2,254204.6,2026-02-18
69c90a06c97dfe5144459898,INV7107,INV4603812798,c153,emp60,D-Link Blanket 1166,Bajaj Wall Light 5619,Hitachi Smart Lock 2722,Eureka Forbes Water Purifier 4825,Bosch Monitor 2848,47893,40139,33964,5327,27202,P59,P47,P252,P19,P234,4,1,3,1,1,191572,40139,101892,5327,27202,5,353587.11000000004,2025-11-29
69c90a06c97dfe5144459899,INV7108,INV5783995446,c86,emp43,Hitachi Planner 8960,Black & Decker Chimney 6183,Usha Whiteboard 2264,Xiaomi Water Bottle 5006,,10880,22490,43719,20446,,P129,P144,P122,P345,,1,5,4,1,,10880,112450,174876,20446,,4,298328.12,2025-04-18
69c90a06c97dfe514445989a,INV7109,INV9061274724,c172,emp21,Logitech Gas Stove 2816,TP-Link Modem 4825,Stanley Projector 6466,Havells Garden Hose 6089,Hitachi Coffee Maker 7982,8222,32919,8588,16802,3088,P142,P427,P230,P380,P147,4,4,2,2,3,32888,131676,17176,33604,9264,7,209783.92,2025-07-08
69c90a06c97dfe514445989b,INV7110,INV8016726179,c195,emp28,Eureka Forbes Mug 7500,Hitachi Battery 7628,Usha Razor 4068,Hitachi Sunglasses 505,Prestige Diary 3898,7445,15775,24166,35925,23906,P370,P442,P99,P488,P328,1,4,1,3,2,7445,63100,24166,107775,47812,9,237422.51,2025-11-01
69c90a06c97dfe514445989c,INV7111,INV6402171580,c176,emp80,Logitech Gas Stove 2816,Xiaomi Curtains 9647,,,,12534,4546,,,,P142,P54,,,,3,5,,,,37602,22730,,,,1,58898.06,2025-02-01
69c90a06c97dfe514445989d,INV7112,INV2176724710,c191,emp43,Bosch Series 6,Corsair Brake Oil 7332,Bosch Toolkit 4558,Boat Wave Sigma,D-Link Juicer 3756,46938,49538,16126,16837,44954,P2,P162,P364,P11,P346,4,1,5,1,5,187752,49538,80630,16837,224770,4,532810.1,2025-03-16
